solve_id,solver,solve_time,pll,pll_time,Split,STM,STPS,ETM,ETPS,Solver_count,U,U2,L,L2,F,F2,R,R2,B,B2,D,D2,simul,ghost_move
10821,Kyle Santucci,5.5,U' R' U R' U' R3 U' R' U R U R2' U,-1.3955328120267725,18.5%,13,12.75,13,12.75,28,7,0,0,0,0,0,5,1,0,0,0,0,0,1
10820,Kyle Santucci,5.86,U' M' U M2' U M2' U M' U2 M2',0.018943884326156006,22.9%,10,7.46,10,7.46,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0
10819,Kyle Santucci,5.84,U L' U' L F L' U' L U L F' L2' U L U2,0.018943884326156006,22.9%,15,11.19,15,11.19,28,5,1,6,1,2,0,0,0,0,0,0,0,0,0
10816,Yiheng Wang,3.96,U x R2' D2 R U R' D2 R U' R,0.1774417860635385,28.5%,10,8.85,11,9.73,202,3,0,0,0,0,0,4,1,0,0,0,2,0,0
10815,Yiheng Wang,4.0,U L' U' L F L' U' L U L F' L2' U L U,-0.9021739002266692,20.8%,15,18.07,15,18.07,202,6,0,6,1,2,0,0,0,0,0,0,0,0,0
10814,Yiheng Wang,4.81,R U R' U' R' F R2 U' R' U' R U R' F' U',-0.9741482793126828,16.8%,15,18.52,15,18.52,202,6,0,0,0,2,0,6,1,0,0,0,0,0,0
10813,Yiheng Wang,3.98,U R2' U R U R' U' R3 U' R' U R' U',-0.7222379525116345,22.1%,13,14.77,13,14.77,202,7,0,0,0,0,0,5,1,0,0,0,0,0,1
10812,Yiheng Wang,4.76,R U' R' U' R U R D R' U' R D' R' U2 R',0.3933649233215803,25.0%,15,12.61,15,12.61,202,4,1,0,0,0,0,8,0,0,0,2,0,0,0
10780,Yiheng Wang,3.98,R U R' U' R' F R2 U' R' U' R U R' F',-1.1900714165707247,18.8%,14,18.67,14,18.67,202,5,0,0,0,2,0,6,1,0,0,0,0,0,0
10779,Yiheng Wang,3.76,U2' R U R' U' R' F R2 U' R' U' R U R' F',-0.9021739002266692,22.1%,15,18.07,15,18.07,202,5,1,0,0,2,0,6,1,0,0,0,0,0,0
10770,DongSoo Park,8.02,U R U R' U R' U' R2 U' R' U R' U R U U,2.206065129593655,24.8%,16,8.04,16,8.04,9,9,0,0,0,0,0,6,1,0,0,0,0,0,2
10769,DongSoo Park,6.08,U2 R' U L' U2 R U' R' U2 R r,0.240935440774733,23.2%,11,7.8,11,7.8,9,2,3,1,0,0,0,4,0,0,0,0,0,0,0
10768,DongSoo Park,6.29,R' U2 R' D' R U' R' D R U R U' R' U' R U,0.4103431725694678,23.2%,16,10.96,16,10.96,9,5,1,0,0,0,0,8,0,0,0,2,0,0,0
10767,DongSoo Park,5.93,U' R' U R' U' R D' R' D R' U D' R2 U' R2' D R2 U',0.30869853349262694,24.1%,18,12.59,18,12.59,9,6,0,0,0,0,0,5,3,0,0,4,0,1,1
10766,DongSoo Park,6.79,U R' U L' U2 R U' R' U2 R L U2,-0.06399847645578886,19.4%,12,9.09,12,9.09,9,3,3,2,0,0,0,4,0,0,0,0,0,0,0
10765,Ruihang Xu,6.28,U R2' U' R U' R U R' U R2 D' U R U' R' D U2,0.42944665516755676,20.9%,17,12.98,17,12.98,42,7,1,0,0,0,0,5,2,0,0,2,0,2,0
10764,Ruihang Xu,4.84,R U' R U R U R U' R' U' R2 U' U',-0.22573478028038296,23.6%,13,11.4,13,11.4,42,7,0,0,0,0,0,5,1,0,0,0,0,0,0
10763,Ruihang Xu,5.52,U R2 U R U R' U' R2 U' U R U' R' U R' U,0.35236648629132855,23.4%,16,12.4,16,12.4,42,9,0,0,0,0,0,5,2,0,0,0,0,0,1
10762,Ruihang Xu,4.0,U' U' M' U' M2' U' M2' U' M' U2' M2',0.7763074151105829,35.0%,11,7.86,11,7.86,42,5,1,0,0,0,0,0,0,0,0,0,0,0,0
10761,Ruihang Xu,5.79,U' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U',2.0095901171302333,29.7%,20,11.63,20,11.63,42,9,0,0,0,2,0,8,1,0,0,0,0,0,0
10758,Seung Hyuk Nahm,5.38,R U R' U R' U' R2 U' R' U R' U R U,-0.12250936273809801,28.8%,14,9.03,14,9.03,13,7,0,0,0,0,0,6,1,0,0,0,0,0,2
10757,Seung Hyuk Nahm,6.22,U R' U R' U' R2 U' R' U R' U R,-1.892089046732848,15.3%,12,12.63,12,12.63,13,6,0,0,0,0,0,5,1,0,0,0,0,0,2
10756,Seung Hyuk Nahm,5.31,U' R2 U R' U R' U' R U' R2 D U' R' U R D' U' U',0.05444860566137711,30.3%,18,11.18,18,11.18,13,9,0,0,0,0,0,5,2,0,0,2,0,2,1
10743,Kyle Santucci,7.46,U R U' R U R' D R D' R U' D R2' U R2 D' R2' U,-0.2020680994789892,17.3%,18,13.95,18,13.95,28,6,0,0,0,0,0,5,3,0,0,4,0,1,0
10739,Kyle Santucci,5.1,U' U' R U R' U' D R2 U' R U' R' U R' U R2 D',-0.5998896703282506,23.5%,17,14.17,17,14.17,28,8,0,0,0,0,0,5,2,0,0,2,0,1,1
10732,Dylan Miller,5.1,F R U' R' U' R U R' F' R U R' U' R' F R F',-0.5044944596947661,21.6%,17,15.45,17,15.45,125,5,0,0,0,4,0,8,0,0,0,0,0,0,0
10731,Dylan Miller,4.29,U' R' U L' U2 R U' R' U2 R r,-1.1429154576212142,21.4%,11,11.96,11,11.96,125,3,2,1,0,0,0,4,0,0,0,0,0,0,0
10729,Dylan Miller,4.7,R U R2' F' R U R U' R' F R U' R' U',-0.5044944596947661,23.4%,14,12.73,14,12.73,125,5,0,0,0,2,0,6,1,0,0,0,0,0,0
10728,Dylan Miller,5.9,U' M2' U' M U2' M' U' M2' U2',-1.1074476244030782,15.8%,9,9.68,9,9.68,125,3,2,0,0,0,0,0,0,0,0,0,0,0,0
10726,Leo Borromeo,5.24,U' U' x' R U' R' D R U R' D' R U R' D R U' R' D',0.17210683427073786,27.1%,18,12.68,19,13.38,18,6,0,0,0,0,0,8,0,0,0,4,0,0,0
10725,Leo Borromeo,5.16,R' U R' U' R D' R' D R' U D' R2 U' R2' D R2 U' U',0.8749969305361054,32.8%,18,10.65,18,10.65,18,6,0,0,0,0,0,5,3,0,0,4,0,1,1
10724,Leo Borromeo,5.03,U R' U R' U' R2 U' R' U R' U R U',-1.7543326888269357,13.5%,13,19.12,13,19.12,18,7,0,0,0,0,0,5,1,0,0,0,0,0,2
10723,Leo Borromeo,5.42,U2' R U' R' U' R U R D R' U' R D' R' U2 R',0.8229309974794115,30.8%,16,9.58,16,9.58,18,4,2,0,0,0,0,8,0,0,0,2,0,0,0
10722,Leo Borromeo,5.97,R U R' U' R' F R2 U' R' U' R U R' F' U,0.25020573385577877,24.3%,15,10.34,15,10.34,18,6,0,0,0,2,0,6,1,0,0,0,0,0,0
10720,Matty Hiroto Inaba,4.21,U R U R' U' D R2 U' R U' R' U R' U R2 D' U,2.0625142592774606,45.4%,17,8.9,17,8.9,72,8,0,0,0,0,0,5,2,0,0,2,0,2,1
10719,Matty Hiroto Inaba,6.27,U R U R' F' R U2 R' U2' R' F R U R U2' R' U2,2.032825929275866,30.3%,17,8.95,17,8.95,72,3,4,0,0,2,0,8,0,0,0,0,0,0,0
10717,Matty Hiroto Inaba,4.28,R U R' U R' U' R2 U' R' U R' U2 U' R U',-0.1047338308389593,27.6%,15,12.71,15,12.71,72,7,1,0,0,0,0,6,1,0,0,0,0,0,2
10716,Matty Hiroto Inaba,4.78,U' U2' R' U R' d' R' F' R2 U' R' U R' F R F U2',0.39996777918815263,28.2%,17,12.59,17,12.59,72,4,2,0,0,3,0,6,1,0,0,0,0,0,2
10714,Matty Hiroto Inaba,7.12,U U' R' U L' U2 R U' R' U2 R L U,0.5187210991945312,19.5%,13,9.35,13,9.35,72,5,2,2,0,0,0,4,0,0,0,0,0,0,0
10713,Matty Hiroto Inaba,3.98,M2' U M U2 M' U M2' U2,-0.4906821208596913,26.4%,8,7.62,8,7.62,72,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10712,Matty Hiroto Inaba,4.95,U' R U R' F' R U R' U' R' F R2 U' R' U',-0.550058780862881,20.8%,15,14.56,15,14.56,72,6,0,0,0,2,0,6,1,0,0,0,0,0,0
10710,Ruihang Xu,5.58,U' R' U R U R' U' R' D' R U R' D R U2 R U',0.814847499548697,25.3%,17,12.06,17,12.06,42,6,1,0,0,0,0,8,0,0,0,2,0,0,0
10708,Ruihang Xu,4.31,U' R U R' U R' U' R2 U' R' U R' U R,-1.4975575667381467,18.8%,14,17.28,14,17.28,42,7,0,0,0,0,0,6,1,0,0,0,0,0,2
10706,Ruihang Xu,5.2,U' x R2' F R F' R U2' r' U r U2',0.7763074151105829,26.9%,11,7.86,12,8.57,42,2,2,0,0,2,0,2,1,0,0,0,0,0,0
10700,Yiheng Wang,4.27,U R R' U R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U2',0.8611983873806708,30.9%,23,17.42,23,17.42,202,9,1,0,0,2,0,10,1,0,0,0,0,0,1
10699,Yiheng Wang,5.64,U' F' R U R' U' R' F R2 U' R' U' R U R' U R,0.033493027891511436,19.3%,17,15.6,17,15.6,202,7,0,0,0,2,0,7,1,0,0,0,0,0,0
10698,Yiheng Wang,4.69,U' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U,0.21342897560654547,24.3%,20,17.54,20,17.54,202,9,0,0,0,2,0,8,1,0,0,0,0,0,0
10697,Yiheng Wang,3.98,U' R U R' U R' U' R2 U' R' U R' U R U2,0.10546740697752537,27.9%,15,13.51,15,13.51,202,7,1,0,0,0,0,6,1,0,0,0,0,0,2
10696,Yiheng Wang,4.42,R U R' U R' U' R2 U' R' U R' U R,-0.8661867106836623,19.0%,13,15.48,13,15.48,202,6,0,0,0,0,0,6,1,0,0,0,0,0,2
10695,Kyle Santucci,5.19,x R' U R' D2 R U' R' D2 R2,0.1073486778482141,26.2%,9,6.62,10,7.35,28,2,0,0,0,0,0,4,1,0,0,0,2,0,1
10694,Kyle Santucci,7.09,U x R' U R' D2 R U' R' D2 R2,0.991396613068794,22.0%,10,6.41,11,7.05,28,3,0,0,0,0,0,4,1,0,0,0,2,0,1
10693,Kyle Santucci,6.73,U' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U,1.6102301677231996,25.3%,20,11.76,20,11.76,28,9,0,0,0,2,0,8,1,0,0,0,0,0,0
10691,Kyle Santucci,4.96,U' R' U R' U' R3 U' R' U R U R2' U',-1.130318431460598,21.8%,13,12.04,13,12.04,28,7,0,0,0,0,0,5,1,0,0,0,0,0,1
10680,Leo Borromeo,3.68,R U R' U R' U' R2 U' R' U R' U R,-1.4940030235434663,21.2%,13,16.67,13,16.67,18,6,0,0,0,0,0,6,1,0,0,0,0,0,2
10671,Yiheng Wang,3.38,R2' U R U R' U' R3 U' R' U R' U',-1.1540842270277176,22.5%,12,15.79,12,15.79,202,6,0,0,0,0,0,5,1,0,0,0,0,0,1
10669,Dylan Miller,6.14,U2' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U,1.3043650344301696,26.2%,20,12.42,20,12.42,125,8,1,0,0,2,0,8,1,0,0,0,0,0,0
10667,Dylan Miller,4.9,U2' F R U' R' U' R U R' F' R U R' U' R' F R F' U',1.623575533393393,34.7%,19,11.18,19,11.18,125,6,1,0,0,4,0,8,0,0,0,0,0,0,0
10665,Dylan Miller,5.14,U' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U2',0.9496867022488094,29.4%,20,13.25,20,13.25,125,8,1,0,0,2,0,8,1,0,0,0,0,0,0
10627,Kyle Santucci,3.81,R U' R' U' R U R' U R' D' R U' R' D R2 U R' U',-0.33467528976207633,33.1%,18,14.29,18,14.29,28,7,0,0,0,0,0,8,1,0,0,2,0,0,1
10626,Dylan Miller,5.65,M' U' M' U2' M U' M2' U,-1.0365119579668065,16.8%,8,8.42,8,8.42,125,3,1,0,0,0,0,0,0,0,0,0,0,0,0
10625,Dylan Miller,5.97,M2' U' M2' U2' M2' U' M2',-1.2138511240574863,15.1%,7,7.78,7,7.78,125,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10624,Dylan Miller,5.9,U U' F' U' F R2 u R' U R U' R u' R2' U,0.9142188690306734,25.4%,15,10.0,15,10.0,125,6,0,0,0,2,0,3,2,0,0,0,0,0,0
10623,Dylan Miller,4.7,R R2' U' R U D' R2 U R' U R U' R U' R2' D,0.3112657043223617,28.3%,16,12.03,16,12.03,125,6,0,0,0,0,0,5,3,0,0,2,0,1,0
10622,Dylan Miller,6.16,U' M2' U M' U2' M U M2',-1.3557224569300304,14.0%,8,9.3,8,9.3,125,3,1,0,0,0,0,0,0,0,0,0,0,0,0
10617,Luke Garrett,4.16,M2' U M' U2 M U M' R',-1.682015751956843,19.5%,8,9.88,8,9.88,62,2,1,0,0,0,0,1,0,0,0,0,0,0,0
10615,Yiheng Wang,4.02,R U R' F' R U R' U' R' F R2 U' R' U2,-0.9381610897696763,20.4%,14,17.07,14,17.07,202,4,1,0,0,2,0,6,1,0,0,0,0,0,0
10614,Yiheng Wang,4.59,U' x' R2 D2 R' U' R D2 R' U R',-0.6862507629686275,19.4%,10,11.24,11,12.36,202,3,0,0,0,0,0,4,1,0,0,0,2,0,1
10613,Yiheng Wang,4.48,U2' R2 F2 R U2 R U2' R' F R U R' U' R' F R2 U',1.4369934200687815,33.0%,17,11.49,17,11.49,202,3,3,0,0,2,1,6,2,0,0,0,0,0,0
10612,Yiheng Wang,3.97,R U R' U' R' F R2 U' R' U' R U R' F',-0.39835324662457217,24.4%,14,14.43,14,14.43,202,5,0,0,0,2,0,6,1,0,0,0,0,0,0
10611,Yiheng Wang,6.11,U' U' R2' F2 R U U R U2' R' F R U R' U' R' F R2,2.9844425704180795,31.3%,18,9.42,18,9.42,202,6,1,0,0,2,1,6,2,0,0,0,0,0,0
10525,Matty Hiroto Inaba,4.95,U' R U R' U R U R' F' R U R' U' R' F R2 U' R' U2 R U' R' U,1.201552689231212,32.7%,23,14.2,23,14.2,72,9,1,0,0,2,0,10,1,0,0,0,0,0,0
10524,Matty Hiroto Inaba,4.95,R' U R' U' R D' R' D R' U D' R2 U' R2' D R2 U2',0.45934443919134227,27.7%,17,12.41,17,12.41,72,4,1,0,0,0,0,5,3,0,0,4,0,1,1
10523,Matty Hiroto Inaba,4.63,U2' R U R' F' R U R' U' R' F R2 U' R' U',-0.995383730886803,19.0%,15,17.05,15,17.05,72,5,1,0,0,2,0,6,1,0,0,0,0,0,0
